timestamp,neighbor_id,rssi,energy_consumption
11941,74,-71,238.125
11942,42,-74,238.594
11942,103,-83,238.594
11942,57,-82,238.594
11942,139,-69,238.594
11942,138,-78,238.594
11942,74,-71,238.594
11943,42,-74,238.594
11943,103,-83,238.594
11943,57,-82,238.594
11943,139,-69,238.594
11943,138,-78,238.594
11943,74,-71,238.594
11944,42,-74,238.594
11944,103,-83,238.594
11944,57,-82,238.594
11944,139,-69,238.594
11944,138,-78,238.594
11944,74,-71,238.594
11945,42,-74,238.125
11945,103,-83,238.125
11945,57,-82,238.125
11945,139,-69,238.125
11945,138,-78,238.125
11945,74,-71,238.125
11946,42,-74,238.125
11946,103,-83,238.125
11946,57,-82,238.125
11946,139,-69,238.125
11946,138,-78,238.125
11946,74,-71,238.125
11947,42,-74,238.125
11947,103,-83,238.125
11947,57,-82,238.125
11947,139,-69,238.125
11947,138,-78,238.125
11947,74,-71,238.125
11948,42,-74,239.062
11948,103,-83,239.062
11948,57,-82,239.062
11948,139,-69,239.062
11948,138,-78,239.062
11948,74,-71,239.062
11949,42,-74,238.594
11949,103,-83,238.594
11949,57,-82,238.594
11949,139,-69,238.594
11949,138,-78,238.594
11949,74,-71,238.594
11950,42,-74,238.594
11950,103,-83,238.594
11950,57,-82,238.594
11950,139,-69,238.594
11950,138,-78,238.594
11950,74,-71,238.594
11951,42,-74,238.125
11951,103,-83,238.125
11951,57,-82,238.125
11951,139,-69,238.125
11951,138,-78,238.125
11951,74,-71,238.125
11952,42,-74,238.125
11952,103,-83,238.125
11952,57,-82,238.125
11952,139,-69,238.125
11952,138,-78,238.125
11952,74,-71,238.125
11953,42,-74,238.594
11953,103,-83,238.594
11953,57,-82,238.594
11953,139,-69,238.594
11953,138,-78,238.594
11953,74,-71,238.594
11954,42,-74,238.594
11954,103,-83,238.594
11954,57,-82,238.594
11954,139,-69,238.594
11954,138,-78,238.594
11954,74,-71,238.594
11955,42,-74,238.125
11955,103,-83,238.125
11955,57,-82,238.125
11955,139,-69,238.125
11955,138,-78,238.125
11955,74,-71,238.125
11956,42,-74,238.125
11956,103,-83,238.125
11956,57,-82,238.125
11956,139,-69,238.125
11956,138,-78,238.125
11956,74,-71,238.125
11957,42,-74,238.125
11957,103,-83,238.125
11957,57,-82,238.125
11957,139,-69,238.125
11957,138,-78,238.125
11957,74,-71,238.125
11958,42,-74,238.594
11958,103,-83,238.594
11958,57,-82,238.594
11958,139,-69,238.594
11958,138,-78,238.594
11958,74,-71,238.594
11959,42,-74,239.062
11959,103,-83,239.062
11959,57,-82,239.062
11959,139,-69,239.062
11959,138,-78,239.062
11959,74,-71,239.062
11960,42,-74,238.125
11960,103,-83,238.125
11960,57,-82,238.125
11960,139,-69,238.125
11960,138,-78,238.125
11960,74,-71,238.125
11961,42,-74,238.125
11961,103,-83,238.125
11961,57,-82,238.125
