timestamp,neighbor_id,rssi,energy_consumption
4224,103,-79,244.688
4224,211,-88,244.688
4224,57,-77,244.688
4225,103,-79,244.688
4225,211,-88,244.688
4225,57,-77,244.688
4226,103,-79,243.75
4226,211,-88,243.75
4226,57,-77,243.75
4227,103,-79,244.219
4227,211,-88,244.219
4227,57,-77,244.219
4228,103,-79,244.219
4228,211,-88,244.219
4228,57,-77,244.219
4229,103,-79,244.688
4229,211,-88,244.688
4229,57,-77,244.688
4230,103,-79,243.75
4230,211,-88,243.75
4230,57,-77,243.75
4231,103,-79,243.75
4231,211,-88,243.75
4231,57,-77,243.75
4232,103,-79,244.688
